id,hash,case_id,network,block,timestamp,from_address,to_address,amount,token,value_inr,kind,hop,inferred
0x000057082d6db73f9128143c5b426377963cd5581912a498e0a4b9a50756f54c,0x000057082d6db73f9128143c5b426377963cd5581912a498e0a4b9a50756f54c,RAAZ-26-1012,ETH,23314005,2026-09-09T23:21:00+05:30,0xb07cf6190dceb622e3691b02e463d239d92cdf9b,0xe24a6c4f36182dca54b7321fbb148cd9e78bd557,0.55069,ETH,188336,layering,3,False
0xe0e2411379472d79e79bf05bc2ab96e985c0c82b4302a7f5c0ce8fb0e38fb6e9,0xe0e2411379472d79e79bf05bc2ab96e985c0c82b4302a7f5c0ce8fb0e38fb6e9,RAAZ-26-1012,ETH,23314205,2026-09-10T00:01:00+05:30,0x75503573050780cfd6e0166ce1a9ab7a76b9e97f,0x89686d90de06a6be63ca602cdab6765c4504c519,0.59437,ETH,203275,consolidation,3,False
0xaf0bbfe90935ff4a5b6a9f87be17ee79904504fbe6494bae18acecf90e749bb6,0xaf0bbfe90935ff4a5b6a9f87be17ee79904504fbe6494bae18acecf90e749bb6,RAAZ-26-1012,ETH,23315065,2026-09-10T02:53:00+05:30,0x9854dbc8851913e8dca109e475e177f29db76def,0x8bc63bfd2e6b89b97f8fc012f788e4f914f7ef25,0.80378,ETH,274893,layering,3,False
0x42a504462ef16277986a59f954895b6c76e6a1eb381e835213e81e34a6b0db3e,0x42a504462ef16277986a59f954895b6c76e6a1eb381e835213e81e34a6b0db3e,RAAZ-26-1012,ETH,23316185,2026-09-10T06:37:00+05:30,0xe24a6c4f36182dca54b7321fbb148cd9e78bd557,0xc3c26bb059c8012e0a0a67beec6c3d453c3cb8ad,0.55069,ETH,188336,layering,4,False
0xa6e20d9c15acaf0a16359e699fdf2055b07a8fabe6a1d9e14d37066298d28c48,0xa6e20d9c15acaf0a16359e699fdf2055b07a8fabe6a1d9e14d37066298d28c48,RAAZ-26-1012,ETH,23318170,2026-09-10T13:14:00+05:30,0x8bc63bfd2e6b89b97f8fc012f788e4f914f7ef25,0xe5977ab62c42b1bd01437125ec03f8eb242ff3e6,0.80378,ETH,274893,layering,4,False
0x03dbe9273efa78d90111ae0bc4fb336e1a6fd028fc5a100c47bd0da850acab64,0x03dbe9273efa78d90111ae0bc4fb336e1a6fd028fc5a100c47bd0da850acab64,RAAZ-26-1012,ETH,23318665,2026-09-10T14:53:00+05:30,0xe5977ab62c42b1bd01437125ec03f8eb242ff3e6,0x89686d90de06a6be63ca602cdab6765c4504c519,0.80378,ETH,274893,consolidation,3,False
0xfbf66a3bef0d5e1ad6b66ac36d32c57dfb079ef52836c7bc64b9ed47dff44390,0xfbf66a3bef0d5e1ad6b66ac36d32c57dfb079ef52836c7bc64b9ed47dff44390,RAAZ-26-1012,ETH,23318945,2026-09-10T15:49:00+05:30,0xc3c26bb059c8012e0a0a67beec6c3d453c3cb8ad,0x89686d90de06a6be63ca602cdab6765c4504c519,0.55069,ETH,188336,consolidation,3,False
0xb98e8461a205db490c96cfdf68feacae69a41bcb1e950e89eb83f9eb1b1a0f82,0xb98e8461a205db490c96cfdf68feacae69a41bcb1e950e89eb83f9eb1b1a0f82,RAAZ-26-1012,ETH,23322355,2026-09-11T03:11:00+05:30,0x89686d90de06a6be63ca602cdab6765c4504c519,0x41fb15b994b8453d57e086cae0f644e9cea73656,1.56572,ETH,535476,exchange_deposit,4,False
0xfcae915347510dc045e673555e5b66b605dd2925d2c8b115946d1b87dd0d79dd,0xfcae915347510dc045e673555e5b66b605dd2925d2c8b115946d1b87dd0d79dd,RAAZ-26-1012,ETH,23322775,2026-09-11T04:35:00+05:30,0x41fb15b994b8453d57e086cae0f644e9cea73656,0xbd96faee02fbadeafe2e7c78d7ed2800b055313a,1.56572,ETH,535476,exchange_sweep,5,False
0x65cb7d06f68754ba0aa741207c7ebdad99999ca3d71496ccf47c46053a4669ee,0x65cb7d06f68754ba0aa741207c7ebdad99999ca3d71496ccf47c46053a4669ee,RAAZ-26-1012,ETH,23325370,2026-09-11T13:14:00+05:30,0x89686d90de06a6be63ca602cdab6765c4504c519,0xd479c2922bf6d9f6ed05bdc31c3e3df4434ca577,1.54765,ETH,529296,exchange_deposit,4,False
0xfb524029ecdebcd8c74003f72eb9f8d6d984d029c549029d65b0a8abbf7ce88a,0xfb524029ecdebcd8c74003f72eb9f8d6d984d029c549029d65b0a8abbf7ce88a,RAAZ-26-1012,ETH,23325510,2026-09-11T13:42:00+05:30,0xd479c2922bf6d9f6ed05bdc31c3e3df4434ca577,0xa73909d6656acaa88ae779bb4aac7fc1281c5c0c,1.54765,ETH,529296,exchange_sweep,5,False
0x8056464356bed158aae5d06e1164a64cd240a8dd6c6476daca769cea69e7fbcf,0x8056464356bed158aae5d06e1164a64cd240a8dd6c6476daca769cea69e7fbcf,RAAZ-26-1013,ETH,23350150,2026-09-14T23:50:00+05:30,0x4b26e02e9de73b35b4fb64a16972f856a593d050,0xaca94354f355772354821efbd41c2fca055f2ddd,0.01,USDT,1,dust,0,False
0x184ed2d055e26ea82f353c6572bec9dd86b78ff3dc389b3fc17b520b4deaf4db,0x184ed2d055e26ea82f353c6572bec9dd86b78ff3dc389b3fc17b520b4deaf4db,RAAZ-26-1013,ETH,23354050,2026-09-15T12:50:00+05:30,0x4b26e02e9de73b35b4fb64a16972f856a593d050,0xaca94354f355772354821efbd41c2fca055f2ddd,0.01,USDT,1,dust,0,False
0x81aec2c3b40054f7497a56d38421c37dc100d159a1ac652eafeae0222e5db538,0x81aec2c3b40054f7497a56d38421c37dc100d159a1ac652eafeae0222e5db538,RAAZ-26-1013,ETH,23378950,2026-09-18T23:50:00+05:30,0x4b26e02e9de73b35b4fb64a16972f856a593d050,0xaca94354f355772354821efbd41c2fca055f2ddd,0.01,USDT,1,dust,0,False
0x6a54e298786768483cef990f9eaacb9e1dddac96522ef7e2ebfce476fb796804,0x6a54e298786768483cef990f9eaacb9e1dddac96522ef7e2ebfce476fb796804,RAAZ-26-1013,ETH,23387950,2026-09-20T05:50:00+05:30,0x95c8bc0145339e67887313fdb33c609d3017ead1,0xaca94354f355772354821efbd41c2fca055f2ddd,579.52,USDT,51230,inbound,0,False
0x1e391dcace523451a8f3dee6d4cb5296ac8169aa6a57319029ddc18aaf564992,0x1e391dcace523451a8f3dee6d4cb5296ac8169aa6a57319029ddc18aaf564992,RAAZ-26-1013,ETH,23391250,2026-09-20T16:50:00+05:30,0x4b26e02e9de73b35b4fb64a16972f856a593d050,0xaca94354f355772354821efbd41c2fca055f2ddd,0.01,USDT,1,dust,0,False
0x498b3989beca48646e951a67b751ca7eae6a33c2285cf8e45588ac2a7591a9bc,0x498b3989beca48646e951a67b751ca7eae6a33c2285cf8e45588ac2a7591a9bc,RAAZ-26-1013,ETH,23393050,2026-09-20T22:50:00+05:30,0x4b26e02e9de73b35b4fb64a16972f856a593d050,0xaca94354f355772354821efbd41c2fca055f2ddd,0.01,USDT,1,dust,0,False
0xe0d37c957d0266bfe19037840fc16d2142fbbccf8074a86f57261275fc46be3c,0xe0d37c957d0266bfe19037840fc16d2142fbbccf8074a86f57261275fc46be3c,RAAZ-26-1013,ETH,23397550,2026-09-21T13:50:00+05:30,0x61117a676df92a6e3ce8904149902cc5ac6952bf,0xaca94354f355772354821efbd41c2fca055f2ddd,242.26,USDT,21416,inbound,0,False
0xf4cf0153a924ebef9234034e6e4cfa19fe0a87ace0b281113e3d8b10fd62b573,0xf4cf0153a924ebef9234034e6e4cfa19fe0a87ace0b281113e3d8b10fd62b573,RAAZ-26-1013,ETH,23401450,2026-09-22T02:50:00+05:30,0x8d71129bb19c997e4af57e29f2dbc57ca8b4ae12,0xaca94354f355772354821efbd41c2fca055f2ddd,537.33,USDT,47500,victim_payment,0,False
0x9705ac4a1890625eca702e3ce8aa6baef8435c7bfc32510ee8f4c5a351075a0b,0x9705ac4a1890625eca702e3ce8aa6baef8435c7bfc32510ee8f4c5a351075a0b,RAAZ-26-1013,ETH,23402155,2026-09-22T05:11:00+05:30,0xaca94354f355772354821efbd41c2fca055f2ddd,0x14e3cb5f7cb8f3fdc2138b89486eeca37fad92e1,293.86,USDT,25977,layering,1,False
0x5feea2797f34e759c57060fed3d4da1ec4766640f72e8dd355e7ebcfdc8c9e5f,0x5feea2797f34e759c57060fed3d4da1ec4766640f72e8dd355e7ebcfdc8c9e5f,RAAZ-26-1013,ETH,23402165,2026-09-22T05:13:00+05:30,0xaca94354f355772354821efbd41c2fca055f2ddd,0x61582ef5f9feabf95c454e5eaca3dacfdd06eaa0,239.69,USDT,21189,layering,1,False
0x0b0da426a358731d80d825da3f65e365646c44f93c99b4e1e069a366217866f2,0x0b0da426a358731d80d825da3f65e365646c44f93c99b4e1e069a366217866f2,RAAZ-26-1013,ETH,23402215,2026-09-22T05:23:00+05:30,0xaca94354f355772354821efbd41c2fca055f2ddd,0x08178a30e02b81949b6af0f2ee490059a3bf2424,213.99,USDT,18917,layering,1,False
0x9aaac32954ffd9ca5c35753bc91dad785aa02ad1dc6ca4f614cc56115f603af4,0x9aaac32954ffd9ca5c35753bc91dad785aa02ad1dc6ca4f614cc56115f603af4,RAAZ-26-1013,ETH,23402230,2026-09-22T05:26:00+05:30,0xaca94354f355772354821efbd41c2fca055f2ddd,0xb54a021ed529953397a6a050fd33e171fb04de28,429.01,USDT,37924,layering,1,False
0x5e839342cc65d21ce1be62ce4e2b7753bc27ce33d2a767628e074eb156d439c6,0x5e839342cc65d21ce1be62ce4e2b7753bc27ce33d2a767628e074eb156d439c6,RAAZ-26-1013,ETH,23402270,2026-09-22T05:34:00+05:30,0xaca94354f355772354821efbd41c2fca055f2ddd,0x8f2ddf8338198b6e7cef6107ea398027bf322a2c,307.06,USDT,27144,layering,1,False
0xc1786804b55509d779d50590c975b15f76cb0d77e0eba6b1e5baa6402cfce4d7,0xc1786804b55509d779d50590c975b15f76cb0d77e0eba6b1e5baa6402cfce4d7,RAAZ-26-1013,ETH,23402900,2026-09-22T07:40:00+05:30,0x14e3cb5f7cb8f3fdc2138b89486eeca37fad92e1,0xa40d0053240a9b9b32e11948ec706de5ced36fd5,293.86,USDT,25977,layering,2,False
0x212f601c2a230ce7f3292d55693497af008ceff32c81fa48eeb2ce0679bd780c,0x212f601c2a230ce7f3292d55693497af008ceff32c81fa48eeb2ce0679bd780c,RAAZ-26-1013,ETH,23402985,2026-09-22T07:57:00+05:30,0x08178a30e02b81949b6af0f2ee490059a3bf2424,0xa814d5a94796351f1272f111b71a232bd8dbde21,213.99,USDT,18917,layering,2,False
0x7bcc38c6d42bcd15558e4eaa529a4e715ccec7f68a1321cae75b07d3b4584576,0x7bcc38c6d42bcd15558e4eaa529a4e715ccec7f68a1321cae75b07d3b4584576,RAAZ-26-1013,ETH,23403050,2026-09-22T08:10:00+05:30,0xb54a021ed529953397a6a050fd33e171fb04de28,0xcb7190ffa4fcef7bb52cdb5deb8526a20e309839,429.01,USDT,37924,layering,2,False
0x63148c95e687c93e6efaccaad8ca2d2554266022e7e1a4fc94f6712d3cc2f4c2,0x63148c95e687c93e6efaccaad8ca2d2554266022e7e1a4fc94f6712d3cc2f4c2,RAAZ-26-1013,ETH,23403300,2026-09-22T09:00:00+05:30,0x61582ef5f9feabf95c454e5eaca3dacfdd06eaa0,0x5a6e27ee1edaa7c71b274df006f6e319193e8fc1,33.27,USDT,2941,peel,2,False
0x013ecb6e2a7d06fad71b64da75be2f40ecbbc4b0b6f2b06a85cc2012ef0a534f,0x013ecb6e2a7d06fad71b64da75be2f40ecbbc4b0b6f2b06a85cc2012ef0a534f,RAAZ-26-1013,ETH,23403300,2026-09-22T09:00:00+05:30,0x61582ef5f9feabf95c454e5eaca3dacfdd06eaa0,0x273444ca25d51eefff9b19991998c0c948626759,206.42,USDT,18248,layering,2,False
0xd424e3753eb3a6ad5a6ba0afd60cd576da34d2f637d0545def44fc0a21933caa,0xd424e3753eb3a6ad5a6ba0afd60cd576da34d2f637d0545def44fc0a21933caa,RAAZ-26-1013,ETH,23403685,2026-09-22T10:17:00+05:30,0xa40d0053240a9b9b32e11948ec706de5ced36fd5,0x294fb1274644ae3bb316af8f6be2d55f299600fd,293.86,USDT,25977,layering,3,False
0x15dcdd049112bb42a1c0c140bd4bdd498954ef4725eaa9976cdda1dda4740e51,0x15dcdd049112bb42a1c0c140bd4bdd498954ef4725eaa9976cdda1dda4740e51,RAAZ-26-1013,ETH,23405780,2026-09-22T17:16:00+05:30,0xcb7190ffa4fcef7bb52cdb5deb8526a20e309839,0x89686d90de06a6be63ca602cdab6765c4504c519,429.01,USDT,37924,consolidation,3,False
0x27c25569129e21e5ceac4a08da75c7792e27f7fd70e42a84dbd5a3c672d65295,0x27c25569129e21e5ceac4a08da75c7792e27f7fd70e42a84dbd5a3c672d65295,RAAZ-26-1013,ETH,23405910,2026-09-22T17:42:00+05:30,0x5a6e27ee1edaa7c71b274df006f6e319193e8fc1,0x89686d90de06a6be63ca602cdab6765c4504c519,33.27,USDT,2941,consolidation,3,False
0x6a4e42177555bb279e3f98e24e27e61054f944def70f6d336c796d9640eff0f2,0x6a4e42177555bb279e3f98e24e27e61054f944def70f6d336c796d9640eff0f2,RAAZ-26-1013,ETH,23406020,2026-09-22T18:04:00+05:30,0x294fb1274644ae3bb316af8f6be2d55f299600fd,0x89686d90de06a6be63ca602cdab6765c4504c519,293.86,USDT,25977,consolidation,3,False
0x0d8a7d7b184873c74b36591b03653a78044792cf648234215eebbd33b9962519,0x0d8a7d7b184873c74b36591b03653a78044792cf648234215eebbd33b9962519,RAAZ-26-1013,ETH,23406270,2026-09-22T18:54:00+05:30,0x8f2ddf8338198b6e7cef6107ea398027bf322a2c,0x046a1c016a861e1cf68485cf80f0bd4f14e92b39,307.06,USDT,27144,layering,2,False
0x1162631c07385d97368b04724413fb53818fd18400be5895984f7c968b35e7d7,0x1162631c07385d97368b04724413fb53818fd18400be5895984f7c968b35e7d7,RAAZ-26-1013,ETH,23406505,2026-09-22T19:41:00+05:30,0x273444ca25d51eefff9b19991998c0c948626759,0x95021a478a7658db491e77cf4d7006b99374f2fb,18.55,USDT,1640,peel,3,False
0xad3b56e617b402a4aee53b362b8e0f7aa5cba5b52084e1080a0457d7617055a1,0xad3b56e617b402a4aee53b362b8e0f7aa5cba5b52084e1080a0457d7617055a1,RAAZ-26-1013,ETH,23406505,2026-09-22T19:41:00+05:30,0x273444ca25d51eefff9b19991998c0c948626759,0x7b1abacbad786cd06a7284baffc41f1c3ff25c69,187.87,USDT,16608,layering,3,False
0x8c078f2968e01cba2873b58d245cc060a2d533d94406b88e5158eadbf501e2f4,0x8c078f2968e01cba2873b58d245cc060a2d533d94406b88e5158eadbf501e2f4,RAAZ-26-1013,ETH,23406650,2026-09-22T20:10:00+05:30,0x046a1c016a861e1cf68485cf80f0bd4f14e92b39,0x89686d90de06a6be63ca602cdab6765c4504c519,307.06,USDT,27144,consolidation,3,False
0x316cff519c011fa970f223795cd494f96a501375320af4567448f7f7e25e64cb,0x316cff519c011fa970f223795cd494f96a501375320af4567448f7f7e25e64cb,RAAZ-26-1013,ETH,23406925,2026-09-22T21:05:00+05:30,0xa814d5a94796351f1272f111b71a232bd8dbde21,0x89686d90de06a6be63ca602cdab6765c4504c519,213.99,USDT,18917,consolidation,3,False
0x928dc8c2ac6137e66b79b0c9c25fd7aa4dd822f96e7606fc8a84041efc0c8e07,0x928dc8c2ac6137e66b79b0c9c25fd7aa4dd822f96e7606fc8a84041efc0c8e07,RAAZ-26-1013,ETH,23408395,2026-09-23T01:59:00+05:30,0x95021a478a7658db491e77cf4d7006b99374f2fb,0x89686d90de06a6be63ca602cdab6765c4504c519,18.55,USDT,1640,consolidation,3,False
0xbde001d4694be9be5d5c10f9594b7e0f4d0ed441f9b690ed52b8aeb8902b9535,0xbde001d4694be9be5d5c10f9594b7e0f4d0ed441f9b690ed52b8aeb8902b9535,RAAZ-26-1013,ETH,23409850,2026-09-23T06:50:00+05:30,0x85ae1a991b7e1e85333982ff2882207fb05b9a0a,0xaca94354f355772354821efbd41c2fca055f2ddd,151.61,USDT,13402,inbound,0,False
0xf67eeb06be0d8d8493a76ab39615600280e39e2b75f703c01bd7718c6d1224f8,0xf67eeb06be0d8d8493a76ab39615600280e39e2b75f703c01bd7718c6d1224f8,RAAZ-26-1013,ETH,23410000,2026-09-23T07:20:00+05:30,0x7b1abacbad786cd06a7284baffc41f1c3ff25c69,0xfb51f57f7cc07c0233eb3f905004adecb7400271,12.17,USDT,1076,peel,4,False
0x4b2510450ad6d1438edf319241bc1a52294994569d7399ebcace1f499217a1e9,0x4b2510450ad6d1438edf319241bc1a52294994569d7399ebcace1f499217a1e9,RAAZ-26-1013,ETH,23410000,2026-09-23T07:20:00+05:30,0x7b1abacbad786cd06a7284baffc41f1c3ff25c69,0x40dfaf2a3790a216dba6acaf1f641e8175e0123e,175.7,USDT,15532,layering,4,False
0xdafd5ed822367b90d88c8bab108c430d558fea93a587994161a4403936971260,0xdafd5ed822367b90d88c8bab108c430d558fea93a587994161a4403936971260,RAAZ-26-1013,ETH,23411520,2026-09-23T12:24:00+05:30,0x40dfaf2a3790a216dba6acaf1f641e8175e0123e,0x243ef1d5517c9b719821d7aa3be2b1c8a92e80a7,20.16,USDT,1782,peel,5,False
0x6c34d0fb8a7d6a24754246ca2d4f5015454dd3a1f6761adf08ecd620ece840da,0x6c34d0fb8a7d6a24754246ca2d4f5015454dd3a1f6761adf08ecd620ece840da,RAAZ-26-1013,ETH,23411520,2026-09-23T12:24:00+05:30,0x40dfaf2a3790a216dba6acaf1f641e8175e0123e,0xc5e7bd308b71cf3c589b7f61ff962796b4369386,155.53,USDT,13749,layering,5,False
0xa3f8d961e6cfebc4e45d999b2dd29e2612b90e7c046e9c5270ff9a696ab87ce0,0xa3f8d961e6cfebc4e45d999b2dd29e2612b90e7c046e9c5270ff9a696ab87ce0,RAAZ-26-1013,ETH,23412750,2026-09-23T16:30:00+05:30,0xc5e7bd308b71cf3c589b7f61ff962796b4369386,0x763e87eff4c2cb6d2dd7ee9cb2ed8001134b491a,19.45,USDT,1719,peel,6,False
0xdb30aab0d2321d76cbf04c906d7dd60d41ae6642e4d777310147093c639a68c6,0xdb30aab0d2321d76cbf04c906d7dd60d41ae6642e4d777310147093c639a68c6,RAAZ-26-1013,ETH,23412750,2026-09-23T16:30:00+05:30,0xc5e7bd308b71cf3c589b7f61ff962796b4369386,0x0321f98629a00398145adb7b622cf77293005a6f,136.08,USDT,12029,layering,6,False
0x51bf2e24698f310974bdbcad42a0883ebea12eb648c8a6ecbe3577eb71316bff,0x51bf2e24698f310974bdbcad42a0883ebea12eb648c8a6ecbe3577eb71316bff,RAAZ-26-1013,ETH,23413375,2026-09-23T18:35:00+05:30,0x243ef1d5517c9b719821d7aa3be2b1c8a92e80a7,0x89686d90de06a6be63ca602cdab6765c4504c519,20.16,USDT,1782,consolidation,3,False
0xfc5467ea289393c259f4ab041220b561ca7b71046ebef0df338f322a5db71930,0xfc5467ea289393c259f4ab041220b561ca7b71046ebef0df338f322a5db71930,RAAZ-26-1013,ETH,23414010,2026-09-23T20:42:00+05:30,0x0321f98629a00398145adb7b622cf77293005a6f,0x89686d90de06a6be63ca602cdab6765c4504c519,136.08,USDT,12029,consolidation,3,False
0x76c98ea13958d0a058abdc5573f8ba0f55cbf5036fd0144caad8d0708d475d3d,0x76c98ea13958d0a058abdc5573f8ba0f55cbf5036fd0144caad8d0708d475d3d,RAAZ-26-1013,ETH,23414855,2026-09-23T23:31:00+05:30,0x763e87eff4c2cb6d2dd7ee9cb2ed8001134b491a,0x89686d90de06a6be63ca602cdab6765c4504c519,19.45,USDT,1719,consolidation,3,False
0xa39d8661eb68a75ddc4d619b8d540c72e1b4f81fb003201dc7bf017557abcc74,0xa39d8661eb68a75ddc4d619b8d540c72e1b4f81fb003201dc7bf017557abcc74,RAAZ-26-1013,ETH,23417640,2026-09-24T08:48:00+05:30,0x89686d90de06a6be63ca602cdab6765c4504c519,0xa04786913330618ba7c70b9894e48c21e9263aef,1407.14,USDT,124391,exchange_deposit,4,False
0x779e29f39400112e0de53748af655f614ef8b67af81d7566291e0ad6d26382c0,0x779e29f39400112e0de53748af655f614ef8b67af81d7566291e0ad6d26382c0,RAAZ-26-1013,ETH,23417800,2026-09-24T09:20:00+05:30,0xa04786913330618ba7c70b9894e48c21e9263aef,0xbd96faee02fbadeafe2e7c78d7ed2800b055313a,1407.14,USDT,124391,exchange_sweep,5,False
0xa1940c8f52a9a874762c166a085f5e06be4154bf715f461c7c1891b17940984b,0xa1940c8f52a9a874762c166a085f5e06be4154bf715f461c7c1891b17940984b,RAAZ-26-1014,ETH,23128220,2026-08-15T04:04:00+05:30,0x3ed9633e3619895fdd2ee8bd462b9fdd5e5a214f,0xdad8be477789806118abf047c0ce6bca0c06e87c,0.12526,ETH,42839,inbound,0,False
0xa09facd79a45bd44d31cd9e6a82ca38ca145e74dc6be07225663b201e20de7df,0xa09facd79a45bd44d31cd9e6a82ca38ca145e74dc6be07225663b201e20de7df,RAAZ-26-1014,ETH,23143820,2026-08-17T08:04:00+05:30,0x63dc34f66b0dbcf60d64d6f92f12409642a4fcd1,0xdad8be477789806118abf047c0ce6bca0c06e87c,0.02749,ETH,9402,victim_payment,0,False
0x4ace7ef9ee56778a2b73402f92fc0117d5d27be4ac7c70db4eb48485d051ec62,0x4ace7ef9ee56778a2b73402f92fc0117d5d27be4ac7c70db4eb48485d051ec62,RAAZ-26-1014,ETH,23161220,2026-08-19T18:04:00+05:30,0x63dc34f66b0dbcf60d64d6f92f12409642a4fcd1,0xdad8be477789806118abf047c0ce6bca0c06e87c,0.06839,ETH,23389,victim_payment,0,False
0x3d8a13b4ba7c20fa0227170ada6241c0388209f344b146eabd76f0f8a327d48a,0x3d8a13b4ba7c20fa0227170ada6241c0388209f344b146eabd76f0f8a327d48a,RAAZ-26-1014,ETH,23169920,2026-08-20T23:04:00+05:30,0x2cb1a980f639e8f93ee48aa6dbfa47bf07777200,0xdad8be477789806118abf047c0ce6bca0c06e87c,0.13573,ETH,46420,inbound,0,False
0x9dcfd6b065d7656f676f902adad489fc2824a99ef0928d460c91a8d730900eaf,0x9dcfd6b065d7656f676f902adad489fc2824a99ef0928d460c91a8d730900eaf,RAAZ-26-1014,ETH,23171720,2026-08-21T05:04:00+05:30,0x263cbc135c5f7ee2bbc9d433307e50cf12cda3b3,0xdad8be477789806118abf047c0ce6bca0c06e87c,0.20435,ETH,69888,inbound,0,False
0x5e5844d00e8b276647e0023c37fb468d4f6e73a4398b9d616e204b91f203c262,0x5e5844d00e8b276647e0023c37fb468d4f6e73a4398b9d616e204b91f203c262,RAAZ-26-1014,ETH,23175320,2026-08-21T17:04:00+05:30,0x63dc34f66b0dbcf60d64d6f92f12409642a4fcd1,0xdad8be477789806118abf047c0ce6bca0c06e87c,0.10529,ETH,36009,victim_payment,0,False
0x7e9f9309970ea77d501c822ade53a15b32a70d7fd1633940c6a1dab4b52fef38,0x7e9f9309970ea77d501c822ade53a15b32a70d7fd1633940c6a1dab4b52fef38,RAAZ-26-1014,ETH,23177015,2026-08-21T22:43:00+05:30,0xdad8be477789806118abf047c0ce6bca0c06e87c,0xd8ba284b7f5fb97953245e680f7fc775bae1b774,0.25935,ETH,88698,layering,1,False
0x6d3a0e77f165c809dff7474c150b617b01317cd8d9697d3096ef30666b02c82a,0x6d3a0e77f165c809dff7474c150b617b01317cd8d9697d3096ef30666b02c82a,RAAZ-26-1014,ETH,23177045,2026-08-21T22:49:00+05:30,0xd8ba284b7f5fb97953245e680f7fc775bae1b774,0x12d7b9cf9412f544477bd48e7b536d6399712027,0.25935,ETH,88698,layering,2,False
0xcd00932ae016ce2769d1d147963e04f3980d59f1b0e776d06aa20a9d09c5d8bc,0xcd00932ae016ce2769d1d147963e04f3980d59f1b0e776d06aa20a9d09c5d8bc,RAAZ-26-1014,ETH,23177065,2026-08-21T22:53:00+05:30,0x12d7b9cf9412f544477bd48e7b536d6399712027,0x89686d90de06a6be63ca602cdab6765c4504c519,0.25935,ETH,88698,consolidation,3,False
0x1302fd2ba8ea4e0ab39a8ef865a1e17c25a8a638a3b259716640fc5be595f5a6,0x1302fd2ba8ea4e0ab39a8ef865a1e17c25a8a638a3b259716640fc5be595f5a6,RAAZ-26-1014,ETH,23177095,2026-08-21T22:59:00+05:30,0xdad8be477789806118abf047c0ce6bca0c06e87c,0xfbbd4be6f1129ff605a623cda40bc927c323492d,0.17384,ETH,59453,layering,1,False
0x9b386aed88eecfe7248b4ddda7c3778fe2917726290eec0d0aeb190e7179e7d5,0x9b386aed88eecfe7248b4ddda7c3778fe2917726290eec0d0aeb190e7179e7d5,RAAZ-26-1014,ETH,23177150,2026-08-21T23:10:00+05:30,0xfbbd4be6f1129ff605a623cda40bc927c323492d,0xbe6f43f527f99d614a05eb3787e645c492bcb7b3,0.17384,ETH,59453,layering,2,False
0x3b548a3dbe6da0ad868c43d5a759f6d142b1331887f1e45b59268d14633bc116,0x3b548a3dbe6da0ad868c43d5a759f6d142b1331887f1e45b59268d14633bc116,RAAZ-26-1014,ETH,23177170,2026-08-21T23:14:00+05:30,0xdad8be477789806118abf047c0ce6bca0c06e87c,0x3671722790c5bea4c88506a8d0d331f78dd7f1d3,0.11991,ETH,41009,layering,1,False
0x62362c9c6209be9a967f5e6ec1b449af87a560343d45314a3747986b69b9e8c1,0x62362c9c6209be9a967f5e6ec1b449af87a560343d45314a3747986b69b9e8c1,RAAZ-26-1014,ETH,23177180,2026-08-21T23:16:00+05:30,0xdad8be477789806118abf047c0ce6bca0c06e87c,0xc3a66052838452067fd296c0be2312728a5e4f88,0.08716,ETH,29809,layering,1,False
0xf0d0a67fc3b19139a4392c3310d2fe9d13ffaebcea6ebb40d5782b1ac4488784,0xf0d0a67fc3b19139a4392c3310d2fe9d13ffaebcea6ebb40d5782b1ac4488784,RAAZ-26-1014,ETH,23177190,2026-08-21T23:18:00+05:30,0xbe6f43f527f99d614a05eb3787e645c492bcb7b3,0x89686d90de06a6be63ca602cdab6765c4504c519,0.17384,ETH,59453,consolidation,3,False
0x334ed20fee4a2c14e3bd75d06ccf4923143fdc9efed9de54edc5f13308044663,0x334ed20fee4a2c14e3bd75d06ccf4923143fdc9efed9de54edc5f13308044663,RAAZ-26-1014,ETH,23177210,2026-08-21T23:22:00+05:30,0x3671722790c5bea4c88506a8d0d331f78dd7f1d3,0x19290a1d8ec50cfbc048dd22c40d17816620b7ad,0.11991,ETH,41009,layering,2,False
0xc40ea0faae3d76f76675d2f019cdd871c4dc8bfed25305316c544e4cff128229,0xc40ea0faae3d76f76675d2f019cdd871c4dc8bfed25305316c544e4cff128229,RAAZ-26-1014,ETH,23177215,2026-08-21T23:23:00+05:30,0xc3a66052838452067fd296c0be2312728a5e4f88,0xbe26e84fcac5279ac2f2675c6c290960b983c2b9,0.08716,ETH,29809,layering,2,False
0xecc40334799123d845c776262345f6c25f4d4f3af3f95a17ec1aa8f2bd2c148d,0xecc40334799123d845c776262345f6c25f4d4f3af3f95a17ec1aa8f2bd2c148d,RAAZ-26-1014,ETH,23177230,2026-08-21T23:26:00+05:30,0x19290a1d8ec50cfbc048dd22c40d17816620b7ad,0x89686d90de06a6be63ca602cdab6765c4504c519,0.11991,ETH,41009,consolidation,3,False
0x5b2254d437b4de9a58517698ab82d0ae8694aeff863c7eb5d660b5154c86ded8,0x5b2254d437b4de9a58517698ab82d0ae8694aeff863c7eb5d660b5154c86ded8,RAAZ-26-1014,ETH,23177305,2026-08-21T23:41:00+05:30,0xbe26e84fcac5279ac2f2675c6c290960b983c2b9,0x2c97d439615d1e1af2c17c0c07d749666e26d9e6,0.08716,ETH,29809,layering,3,False
